function,dimension,noise_sigma,method,n_pairs,vanilla_median,method_median,median_delta_vs_vanilla,win_rate_vs_vanilla,loss_rate_vs_vanilla,wilcoxon_p_two_sided,ratio_median_vs_vanilla_non_primary,bh_fdr_q_value,variant_id,variant_group,lr_enabled,lr_ema_alpha,lr_snr_up_threshold,lr_snr_down_threshold,lr_sigma_up_factor,lr_sigma_down_factor,lr_sigma_min_ratio,lr_sigma_max_ratio
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,45112.375548646945,-23120.143500999406,0.74,0.26,9.134168097678203e-08,0.6311500179207191,1.3153202060656613e-07,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,406486.71341407904,-488005.03618959256,0.98,0.02,6.12472726248735e-18,0.41704595115151216,1.8374181787462052e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,406486.68640510645,-488005.05535174283,0.98,0.02,6.12472726248735e-18,0.4170459170200918,1.8374181787462052e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,406486.7259572504,-488005.0126153204,0.98,0.02,6.12472726248735e-18,0.41704600779335665,1.8374181787462052e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,40.230374596466746,9.417866296691614,0.31,0.69,1.246885016264847e-06,1.2232641144521677,1.662513355019796e-06,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,42.076785490836016,11.925380267151032,0.27,0.73,2.1308041293925754e-08,1.5102016239276859,3.6528070789587004e-08,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,42.42098953904562,15.316998489410711,0.29,0.71,2.3526577665178756e-08,1.4229694486925482,3.8498036179383417e-08,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,148.89032919617722,0.6582244572128957,0.49,0.51,0.48304202468022994,1.010617900629894,0.48304202468022994,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,149.06798246562101,4.5972471222791995,0.42,0.58,0.2396320027601666,1.0107926528348616,0.26958600310518743,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,148.86135083107808,5.385314995651115,0.4,0.6,0.038464374241245325,1.0213812859730365,0.04466830557047844,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,402.027905936788,9.504361647362316,0.41,0.59,0.03109696724673548,1.0136329300892248,0.03731636069608257,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,402.11629375697794,9.78345326996245,0.42,0.58,0.009528203114485134,1.0154788209261862,0.012250546861480886,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,406.46330111631596,6.2270720503221355,0.44,0.56,0.0136906635189791,1.0212567096033587,0.016995306437353364,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,16.27165786858142,7.881850709206218,0.1,0.9,1.7387179975866166e-09,2.043257996145814,3.2944130480588525e-09,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,15.6088853024961,7.091371620211165,0.11,0.89,1.1227625712821655e-08,1.8788335045433993,2.020972628307898e-08,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,16.23125823813202,8.025485170932791,0.12,0.88,1.0041836658630669e-07,2.014370603389445,1.3904081527334772e-07,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,177.23057144307018,128.54806022691687,0.07,0.93,5.020142338158485e-16,5.508272025231528,1.3901932628746573e-15,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,173.66577611837243,119.5085168511367,0.09,0.91,5.782369267221539e-16,5.0551486575279485,1.4868949544283958e-15,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,175.6159078085521,121.97273966648112,0.07,0.93,9.868085234330903e-16,5.42462839400355,2.368340456239417e-15,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,1108.6386015591047,502.14925619599205,0.12,0.88,3.698169679402043e-14,1.8824121926328257,8.320881778654597e-14,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,1108.7331768810209,528.2527939595204,0.12,0.88,4.220912101095269e-14,1.8228175447559578,8.93840209643704e-14,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,1130.0003936495834,535.9444487594967,0.1,0.9,5.94436970808519e-14,1.9483842791753385,1.188873941617038e-13,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.0751723022778661,0.07516576403727905,0.0,1.0,3.89655984509591e-18,7103.456174655466,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.03606950676884947,0.1775660064450427,0.0,1.0,3.89655984509591e-18,0.16549528874422925,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.24450928209845996,0.20093445614106772,0.0,1.0,3.89655984509591e-18,0.533117362403658,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,1.104809945048662,1.091487685967428,0.0,1.0,3.89655984509591e-18,91.42971326275152,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,1.0933490410765923,1.1859540168246328,0.0,1.0,3.89655984509591e-18,-11.887824182276207,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,1.0173571789092137,1.2556736187774549,0.0,1.0,3.89655984509591e-18,-4.266769171789906,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,6.13484336872355,4.484782268071934,0.0,1.0,3.89655984509591e-18,3.793537670687275,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,6.202299871093281,4.442941982512584,0.0,1.0,3.89655984509591e-18,4.107737525370309,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,6.0437694233243615,4.206320203504017,0.0,1.0,3.89655984509591e-18,3.5697472361173226,1.558623938038364e-17,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
