function,dimension,noise_sigma,method,n_pairs,vanilla_median,method_median,median_delta_vs_vanilla,win_rate_vs_vanilla,loss_rate_vs_vanilla,wilcoxon_p_two_sided,ratio_median_vs_vanilla_non_primary,bh_fdr_q_value,variant_id,variant_group,lr_enabled,lr_ema_alpha,lr_snr_up_threshold,lr_snr_down_threshold,lr_sigma_up_factor,lr_sigma_down_factor,lr_sigma_min_ratio,lr_sigma_max_ratio
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,38.992864909618504,12.753530332645177,0.32,0.68,4.477204297201606e-07,1.3079764542576757,6.715806445802409e-07,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,147.07608977928533,-3.6996474609889844,0.55,0.45,0.5247177003787094,0.9983034485050453,0.5724193095040466,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,145.36261932810368,1.6671359162471333,0.44,0.56,0.9780556767995897,0.9856675134619488,0.9780556767995897,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,143.1859527258768,0.39657345237490915,0.5,0.5,0.8018158769149264,0.9824407189102174,0.8247249019696385,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,393.52990827937117,-5.505572362682102,0.53,0.47,0.20948291004363828,0.9922069292117306,0.23566827379909308,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,392.38959870069937,-5.510806295701656,0.54,0.46,0.7335597164128502,0.9909156460919237,0.7767102879665473,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,383.8020996977302,-7.392387213296701,0.58,0.42,0.050823326532977525,0.9643194561469117,0.0653442769709711,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,16.152738256438234,7.881058147356123,0.1,0.9,2.016919093053276e-09,2.0283250710331675,3.821530913153575e-09,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,15.937931548072765,7.181727029460477,0.13,0.87,3.9965354711058935e-08,1.9184406320706153,6.851203664752959e-08,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,15.86511330440915,7.735740908696708,0.13,0.87,4.241746054998045e-07,1.968930405208222,6.639254694779549e-07,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,169.34815193258655,124.74360136182761,0.06,0.94,3.097733124502191e-16,5.2632888345370095,9.83803808641113e-16,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,173.49718087496547,125.1624301315343,0.06,0.94,3.0106812786789457e-16,5.050241104425526,9.83803808641113e-16,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,168.07556229687972,126.01367746508522,0.06,0.94,3.2793460288037097e-16,5.191713432747271,9.83803808641113e-16,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,1109.4355188667173,498.8643788866695,0.14,0.86,1.3777044368110733e-14,1.8837653178570966,2.917491748541096e-14,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,1109.405283527502,515.2506061530537,0.14,0.86,2.1729294370652983e-14,1.823922524576801,4.3458588741305966e-14,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,1100.8013803895608,498.8301302598213,0.13,0.87,1.2370335922567679e-14,1.8980383689234681,2.783325582577728e-14,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.07702794470779564,0.07701204005406212,0.0,1.0,3.89655984509591e-18,7278.806327270346,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.0438720313281077,0.18345891731615535,0.0,1.0,3.89655984509591e-18,0.20129508670496996,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.2256851429240201,0.21735899983877782,0.01,0.99,4.0161556854627e-18,0.4920740312872728,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,1.1102776494421134,1.0957950444040723,0.0,1.0,3.89655984509591e-18,91.88219891165355,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,1.0968036196442594,1.1737760772490424,0.0,1.0,3.89655984509591e-18,-11.925385309686945,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,1.0150685428478754,1.221971817744076,0.0,1.0,3.89655984509591e-18,-4.257170692519887,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,6.499197798777352,4.6274210667188695,0.0,1.0,3.89655984509591e-18,4.018839634049133,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,6.534881289137825,4.785740673487835,0.0,1.0,3.89655984509591e-18,4.328003749115733,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,6.3046306118743,4.507782229478943,0.0,1.0,3.89655984509591e-18,3.7238246738241063,1.60646227418508e-17,geom_k097_r020,geometry,True,0.2,0.25,0.08,1.03,0.97,0.2,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,846.4251158070215,-219.80116359928564,0.6,0.4,0.02752671948749582,0.7806984356876664,0.030029148531813623,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,848.6488886190434,-178.2123662487977,0.59,0.41,0.02728580881642492,0.7827848024541385,0.030029148531813623,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,846.5980691297812,-219.66555272667932,0.6,0.4,0.02182713389157079,0.7805811429106893,0.025347639357953176,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,39494.27239715819,-24640.914469503157,0.81,0.19,1.168102718013577e-10,0.5525501682680655,2.002461802308989e-10,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,39494.37976763026,-24641.080866727294,0.81,0.19,1.168102718013577e-10,0.5525522413487299,2.002461802308989e-10,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,39494.43385029478,-24641.09929800375,0.81,0.19,1.168102718013577e-10,0.5525515411065476,2.002461802308989e-10,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,323487.17880453216,-551153.3830670624,0.98,0.02,4.813701823147399e-18,0.33189035143794865,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,325259.3843766071,-551153.2331570896,0.98,0.02,4.813701823147399e-18,0.3337085881615939,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,323487.27981906745,-551153.3554726643,0.98,0.02,4.813701823147399e-18,0.33189048991150266,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,21.602702232817165,-8.237962584284233,0.64,0.36,5.920343957171331e-05,0.6568621515873685,7.893791942895107e-05,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,20.53720341110973,-5.4912589453840095,0.58,0.42,0.0011295649688403883,0.7371123430792025,0.001355477962608466,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,21.336575785524023,-8.608311320053028,0.6,0.4,8.021440667889499e-05,0.7157139852800556,0.0001031328085871507,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,108.05664023906002,-36.805231234396224,0.93,0.07,5.46468449914885e-16,0.7334524377579413,1.4052045854954186e-15,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,108.77626852920667,-39.512046119210815,0.93,0.07,5.4868943266813393e-17,0.7375846322832704,1.7957108705502563e-16,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,106.39488910906366,-37.159557065234345,0.94,0.06,2.5367819502505057e-16,0.730006466100715,7.024934631462939e-16,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,348.515362561611,-45.05005490446197,0.86,0.14,8.355098643729849e-14,0.8787117583573401,1.879897194839216e-13,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,340.39078481449366,-47.02589210713549,0.88,0.12,4.405428848631553e-15,0.8596011606196272,1.0573029236715727e-14,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,349.0563087134219,-45.95139083398533,0.84,0.16,1.0841721534159527e-13,0.8770191461908935,2.2958939719396647e-13,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,10.31758541810059,2.1964360669214793,0.21,0.79,1.533820468952071e-06,1.295595634858895,2.5098880401033885e-06,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,10.32288385836966,2.0283081764754396,0.27,0.73,4.6816449612378246e-05,1.2425602264828997,6.482277638636988e-05,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,10.466845186349063,2.4426325060172243,0.22,0.78,9.520475071229453e-05,1.2989815665723978,0.0001181852077807794,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,83.61189536068112,32.556721845226186,0.22,0.78,6.662170105826981e-06,2.5986321684899902,1.0427744513468319e-05,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,79.81908903043585,34.28763515882389,0.21,0.79,7.107210868496024e-06,2.3234132238137897,1.0660816302744036e-05,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,70.27334699831047,32.18060425752515,0.23,0.77,9.486327484996237e-06,2.1706848669100762,1.3660311578394582e-05,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,625.7527584394684,-16.130232945885552,0.51,0.49,0.8365569764052994,1.0624964893009636,0.8604586043025937,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,632.2050901757898,-5.783210414965396,0.5,0.5,0.7938513827119553,1.0393794957036055,0.8405485228714821,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,632.5678184337905,2.689001869839501,0.49,0.51,0.8906095152877423,1.0906944810594772,0.8906095152877423,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.018608723034705565,0.018551687556976414,0.0,1.0,3.89655984509591e-18,1758.4435295691865,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.1632892297708437,0.053071591357444214,0.09,0.91,1.2733079538420982e-16,0.7492089759621229,3.8199238615262945e-16,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.37618519790469085,0.05790653240922877,0.2,0.8,4.260963777218883e-11,0.8202177797139345,8.521927554437766e-11,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.3012267753308918,0.2884107481877447,0.0,1.0,3.89655984509591e-18,24.928339773727913,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,0.24428615999991748,0.3223847571294063,0.0,1.0,3.89655984509591e-18,-2.656087682102771,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,0.11733152275850586,0.31678830203747876,0.02,0.98,5.7672036158171394e-18,-0.49208531139665074,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,4.560539071685209,2.7153780178290314,0.02,0.98,4.813701823147399e-18,2.8200519112321967,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,4.144119663710262,2.5758369165619577,0.01,0.99,4.0161556854627e-18,2.744619932290856,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,4.560106479809493,2.6318193675052095,0.04,0.96,5.5962479014680366e-18,2.693422988620026,2.07619330169417e-17,thctl_005_020,threshold_control,True,0.2,0.2,0.05,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,865.3749342921594,-236.9923905360337,0.57,0.43,0.03782480488800565,0.7981767611433176,0.038464374241245325,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,881.8041621561872,-237.04027606327466,0.57,0.43,0.038464374241245325,0.8133668777907581,0.038464374241245325,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,865.3030229056739,-237.14920232893888,0.57,0.43,0.038464374241245325,0.7978275018723698,0.038464374241245325,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,28250.607057048277,-45232.73534115654,0.91,0.09,3.471444579736631e-16,0.39524408820784435,1.0414333739209894e-15,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,28250.591219903978,-45232.658607956524,0.91,0.09,3.471444579736631e-16,0.3952442750038741,1.0414333739209894e-15,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,28250.639050334503,-45232.3527741946,0.91,0.09,3.471444579736631e-16,0.3952439020566093,1.0414333739209894e-15,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,259285.24341954058,-651541.3415637426,0.99,0.01,4.139373908714419e-18,0.26602065305711503,2.4836243452286515e-17,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,259285.2791758844,-651541.2004304789,0.99,0.01,4.139373908714419e-18,0.26602068564664016,2.4836243452286515e-17,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,259285.38436617499,-651541.2771544297,0.99,0.01,4.139373908714419e-18,0.2660208255864463,2.4836243452286515e-17,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,23.10818860447622,-5.0821266381228085,0.57,0.43,0.001926280773596183,0.7026386941057933,0.002167065870295706,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,22.078108047155368,-5.416632573323979,0.6,0.4,0.011056056267101239,0.7924178198766313,0.01206115229138317,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,20.414499794321344,-5.207128102817789,0.62,0.38,0.000884629047335785,0.684783873108895,0.0010615548568029419,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,107.43078554403166,-34.85642096743687,0.9,0.1,3.2570704571844113e-15,0.7292043448065479,9.019579727587601e-15,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,107.59656227536695,-35.24193784117196,0.92,0.08,4.881616873189426e-17,0.7295853396507326,2.1967275929352418e-16,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,112.33555850427533,-30.865586633693134,0.88,0.12,2.6188160136777396e-14,0.7707671371046166,6.734098320885616e-14,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,357.07910313676456,-41.62593942989582,0.74,0.26,4.4045347744048177e-08,0.9003035168485571,9.32725011050432e-08,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,367.0149593755979,-32.65494177329418,0.71,0.29,9.110989609422746e-07,0.926836151618979,1.426067938866169e-06,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,360.2359042573851,-38.33834855861099,0.74,0.26,1.331981564680161e-07,0.9051083658782988,2.663963129360322e-07,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,10.251268830656372,2.4428395752536707,0.21,0.79,2.1951641838470253e-06,1.2872681553440917,3.292746275770538e-06,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,10.350185276303755,2.0633976855215788,0.19,0.81,5.753156267057693e-07,1.24584648413308,9.86255360067033e-07,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,10.15726669198882,1.9507592216822758,0.24,0.76,0.0001784108385578608,1.2605615125425873,0.00022147552372699962,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,66.95756626735181,31.113648630684896,0.22,0.78,4.730222391025182e-06,2.081020707347391,6.811520243076262e-06,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,70.34003086185663,29.725567199522594,0.21,0.79,6.044250133396019e-06,2.04749214571455,8.368961723163719e-06,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,63.79573910955717,28.85301894505034,0.22,0.78,6.3460177878356015e-06,1.9705969812678545,8.461357050447469e-06,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,430.53539902369505,-140.37550744163238,0.72,0.28,6.177907946404897e-07,0.7310273008196667,1.010930391229892e-06,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,436.5687263022543,-150.36008296894352,0.73,0.27,5.651450648832188e-07,0.7177426908376056,9.86255360067033e-07,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,420.63362546218576,-159.2126006520925,0.71,0.29,4.725246164325417e-07,0.7252704934872766,8.953097995563948e-07,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.01914352847165102,0.01913668651199716,0.0,1.0,3.89655984509591e-18,1808.9803212889217,2.4836243452286515e-17,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.16648257841661168,0.0634526126861243,0.12,0.88,2.1986655925914448e-16,0.7638608024919156,8.794662370365779e-16,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.3874576303493446,0.053245680026710596,0.22,0.78,1.7021609690509302e-09,0.8447956992153598,4.085186325722232e-09,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.2919582482343712,0.2789864639337736,0.0,1.0,3.89655984509591e-18,24.161313029806276,2.4836243452286515e-17,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,0.21838378513841666,0.3011196807156031,0.0,1.0,3.89655984509591e-18,-2.374454949381179,2.4836243452286515e-17,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,0.06636557490509454,0.28761446517458145,0.03,0.97,9.893009181510365e-18,-0.2783354705146679,5.0878332933481876e-17,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,2.0219481188356543,0.40714471531444585,0.3,0.7,2.3458679729382573e-05,1.250290495774183,3.016115965206331e-05,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,2.187307395068538,0.5177330766215456,0.27,0.73,1.4296625675252328e-08,1.4486375784760703,3.216740776931774e-08,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,2.0141397354539636,0.2799354570395953,0.3,0.7,0.0009179235476966766,1.1896499105414309,0.0010659757328090437,thctl_012_030,threshold_control,True,0.2,0.3,0.12,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,758.731389630563,-75.54231798030492,0.56,0.44,0.013822608825215377,0.6998143107166008,0.0155504349283673,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,773.6684179515173,-160.68042422221146,0.56,0.44,0.0136906635189791,0.7136236055133091,0.0155504349283673,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,727.2031621218863,-171.9340530601037,0.57,0.43,0.01001516391653368,0.6704965391674563,0.012018196699840415,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,27793.145158872852,-41925.39619395131,0.9,0.1,5.312355559705195e-16,0.38884390323238327,1.9124480014938703e-15,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,27793.37503112791,-41925.413800580005,0.9,0.1,5.312355559705195e-16,0.38884752105114584,1.9124480014938703e-15,thctl_016_035,threshold_control,True,0.2,0.35,0.16,1.03,0.9,0.1,10.0
